id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form
17664,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Liking spicy food has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who do not like spicy food and blue-collar workers, the probability of high salary is 23%. For individuals who do not like spicy food and white-collar workers, the probability of high salary is 1%. For individuals who like spicy food and blue-collar workers, the probability of high salary is 48%. For individuals who like spicy food and white-collar workers, the probability of high salary is 28%. For individuals who do not like spicy food and with low skill levels, the probability of white-collar job is 49%. For individuals who do not like spicy food and with high skill levels, the probability of white-collar job is 19%. For individuals who like spicy food and with low skill levels, the probability of white-collar job is 75%. For individuals who like spicy food and with high skill levels, the probability of white-collar job is 40%. The overall probability of high skill level is 98%.",yes,"Let V2 = skill; X = liking spicy food; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.23
P(Y=1 | X=0, V3=1) = 0.01
P(Y=1 | X=1, V3=0) = 0.48
P(Y=1 | X=1, V3=1) = 0.28
P(V3=1 | X=0, V2=0) = 0.49
P(V3=1 | X=0, V2=1) = 0.19
P(V3=1 | X=1, V2=0) = 0.75
P(V3=1 | X=1, V2=1) = 0.40
P(V2=1) = 0.98
0.98 * (0.28 - 0.48) * 0.19 + 0.02 * (0.01 - 0.23) * 0.75 = 0.25
0.25 > 0",arrowhead,gender_pay,3,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]"
5423,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. For people in the dry season, the probability of wet ground is 66%. For in the rainy season, the probability of wet ground is 62%.",yes,"Let X = season; V3 = sprinkler; V2 = weather; Y = ground.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.66
P(Y=1 | X=1) = 0.62
0.62 - 0.66 = -0.04
-0.04 < 0",diamond,floor_wet,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
5902,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and penguin survival. Penguin mood has a direct effect on penguin survival. For those who choose to take the stairs and penguins who are sad, the probability of penguin death is 78%. For those who choose to take the stairs and penguins who are happy, the probability of penguin death is 84%. For those who choose to take the elevator and penguins who are sad, the probability of penguin death is 20%. For those who choose to take the elevator and penguins who are happy, the probability of penguin death is 31%. For those who choose to take the stairs, the probability of penguin happiness is 65%. For those who choose to take the elevator, the probability of penguin happiness is 87%.",no,"Let X = my decision; V2 = penguin mood; Y = penguin survival.
X->V2,X->Y,V2->Y
E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]
\sum_{V2=v} P(V2=v|X=0)*[P(Y=1|X=1,V2=v) - P(Y=1|X=0, V2=v)]
P(Y=1 | X=0, V2=0) = 0.78
P(Y=1 | X=0, V2=1) = 0.84
P(Y=1 | X=1, V2=0) = 0.20
P(Y=1 | X=1, V2=1) = 0.31
P(V2=1 | X=0) = 0.65
P(V2=1 | X=1) = 0.87
0.65 * (0.31 - 0.20) + 0.87 * (0.84 - 0.78) = -0.55
-0.55 < 0",mediation,penguin,3,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]"
6456,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Education level has a direct effect on skill. Skill has a direct effect on salary. For people without a college degree, the probability of high salary is 24%. For people with a college degree or higher, the probability of high salary is 47%.",no,"Let X = education level; V2 = skill; Y = salary.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.24
P(Y=1 | X=1) = 0.47
0.47 - 0.24 = 0.23
0.23 > 0",chain,college_salary,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
20388,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. We know that speaking english or smoker causes having diabetes. speaking english or smoker or having diabetes causes long lifespan. We observed the person is a smoker.",yes,"Let V2 = smoking; X = ability to speak english; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=1} = 1 | V2=1
Solve for Y, given the evidence and the action
V2 = 1
V3 = X or V2
Y = X or V2 or V3
Y = 1 = 1 or 1 or 1
1",arrowhead,obesity_mortality,3,det-counterfactual,Y_{X=1} = 1 | V2=1
9698,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Medication has a direct effect on blood pressure and heart condition. Blood pressure has a direct effect on heart condition. We know that taking medication causes low blood pressure. taking medication or high blood pressure causes healthy heart.",yes,"Let X = medication; V2 = blood pressure; Y = heart condition.
X->V2,X->Y,V2->Y
Y_{X=0} = 1 | 
Solve for Y, given the evidence and the action
V2 = not X
Y = X or V2
Y = 1 = 0 or 1
1",mediation,blood_pressure,3,det-counterfactual,Y_{X=0} = 1 | 
30140,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gwet has a direct effect on cwoi and yomx. Yomx has a direct effect on xevu. Cwoi has a direct effect on xevu. We know that gwet causes yomx and cwoi. yomx or cwoi causes xevu. We observed an individual is gwet.",no,"Let V1 = gwet; V3 = cwoi; X = yomx; Y = xevu.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=1} = 0 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = X
Y = X or V3
Y = 1 = 1 or 1
0",diamondcut,nonsense3,3,det-counterfactual,Y_{X=1} = 0 | V1=1
29600,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on rixq and xevu. Rixq has a direct effect on xevu. We know that zuph causes rixq. zuph or rixq causes xevu. We observed an individual is not zuph.",no,"Let V1 = zuph; X = rixq; Y = xevu.
V1->X,V1->Y,X->Y
Y_{X=0} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
Y = V1 or X
Y = 0 = 0 or 0
0",confounding,nonsense0,3,det-counterfactual,Y_{X=0} = 1 | V1=0
10004,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on scurvy. We know that citrus intake causes vitamin C deficiency, and we know that sufficient vitamin C causes no scurvy.",yes,"Let X = eating citrus; V2 = vitmain C; Y = scurvy.
X->V2,V2->Y
Y_{X=1} = 1 | 
Solve for Y, given the evidence and the action
V2 = not X
Y = not V2
Y = [1] = not 0
1",chain,orange_scurvy,3,det-counterfactual,Y_{X=1} = 1 | 
23502,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. For those who are not yupt, the probability of muvq is 77%. For those who are yupt, the probability of muvq is 77%.",no,"Let X = yupt; V2 = zupj; Y = muvq.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.77
P(Y=1 | X=1) = 0.77
0.77 - 0.77 = 0.00
0.00 = 0",chain,nonsense6,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
29995,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijv has a direct effect on tijw and xevo. Xevo has a direct effect on gyzp. Tijw has a direct effect on gyzp. We know that tijv causes not xevo and tijw. xevo and tijw causes gyzp. We observed an individual is not tijv.",no,"Let V1 = tijv; V3 = tijw; X = xevo; Y = gyzp.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=0} = 1 | V1=0
Solve for Y, given the evidence and the action
V1 = 0
X = V1
V3 = not X
Y = X and V3
Y = 0 = 0 and 1
0",diamondcut,nonsense2,3,det-counterfactual,Y_{X=0} = 1 | V1=0
4271,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 9%. For smokers, the probability of high tar deposit is 87%. For nonsmokers and with no tar deposit, the probability of lung cancer is 41%. For nonsmokers and with high tar deposit, the probability of lung cancer is 66%. For smokers and with no tar deposit, the probability of lung cancer is 27%. For smokers and with high tar deposit, the probability of lung cancer is 53%. The overall probability of smoking is 44%.",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.09
P(V3=1 | X=1) = 0.87
P(Y=1 | X=0, V3=0) = 0.41
P(Y=1 | X=0, V3=1) = 0.66
P(Y=1 | X=1, V3=0) = 0.27
P(Y=1 | X=1, V3=1) = 0.53
P(X=1) = 0.44
0.87 - 0.09 * (0.53 * 0.44 + 0.66 * 0.56)= 0.20
0.20 > 0",frontdoor,smoking_frontdoor,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]"
5428,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Season has a direct effect on sprinkler and weather. Weather has a direct effect on ground. Sprinkler has a direct effect on ground. For people in the dry season, the probability of wet ground is 36%. For in the rainy season, the probability of wet ground is 38%.",yes,"Let X = season; V3 = sprinkler; V2 = weather; Y = ground.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.36
P(Y=1 | X=1) = 0.38
0.38 - 0.36 = 0.02
0.02 > 0",diamond,floor_wet,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
6838,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Encouragement level has a direct effect on studying habit and exam score. Studying habit has a direct effect on exam score. For students who are not encouraged and do not study hard, the probability of high exam score is 71%. For students who are not encouraged and study hard, the probability of high exam score is 41%. For students who are encouraged and do not study hard, the probability of high exam score is 35%. For students who are encouraged and study hard, the probability of high exam score is 10%. For students who are not encouraged, the probability of studying hard is 52%. For students who are encouraged, the probability of studying hard is 5%.",no,"Let X = encouragement level; V2 = studying habit; Y = exam score.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.71
P(Y=1 | X=0, V2=1) = 0.41
P(Y=1 | X=1, V2=0) = 0.35
P(Y=1 | X=1, V2=1) = 0.10
P(V2=1 | X=0) = 0.52
P(V2=1 | X=1) = 0.05
0.05 * (0.41 - 0.71)+ 0.52 * (0.10 - 0.35)= 0.14
0.14 > 0",mediation,encouagement_program,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
21246,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq. Swoq has a direct effect on kwoz. For those who are not kwox, the probability of kwoz is 93%. For those who are kwox, the probability of kwoz is 89%.",no,"Let X = kwox; V2 = swoq; Y = kwoz.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.93
P(Y=1 | X=1) = 0.89
0.89 - 0.93 = -0.04
-0.04 < 0",chain,nonsense1,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
29664,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph and xevu. Swoy has a direct effect on zuph and xevu. Zuph has a direct effect on xevu. Swoy is unobserved. We know that rixq or swoy causes zuph. rixq or swoy or zuph causes xevu. We observed an individual is not swoy.",yes,"Let V2 = swoy; X = rixq; V3 = zuph; Y = xevu.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
Y_{X=0} = 0 | V2=0
Solve for Y, given the evidence and the action
V2 = 0
V3 = X or V2
Y = X or V2 or V3
Y = 0 = 0 or 0 or 0
1",arrowhead,nonsense0,3,det-counterfactual,Y_{X=0} = 0 | V2=0
7285,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who are not male and blue-collar workers, the probability of high salary is 65%. For individuals who are not male and white-collar workers, the probability of high salary is 35%. For individuals who are male and blue-collar workers, the probability of high salary is 53%. For individuals who are male and white-collar workers, the probability of high salary is 29%. For individuals who are not male and with low skill levels, the probability of white-collar job is 70%. For individuals who are not male and with high skill levels, the probability of white-collar job is 35%. For individuals who are male and with low skill levels, the probability of white-collar job is 74%. For individuals who are male and with high skill levels, the probability of white-collar job is 48%. The overall probability of high skill level is 92%.",no,"Let V2 = skill; X = gender; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k} P(Y=1|X=0,V3=v)*[P(V3=v|X=1,V2=k)-P(V3=v|X=0,V2=k)]*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.65
P(Y=1 | X=0, V3=1) = 0.35
P(Y=1 | X=1, V3=0) = 0.53
P(Y=1 | X=1, V3=1) = 0.29
P(V3=1 | X=0, V2=0) = 0.70
P(V3=1 | X=0, V2=1) = 0.35
P(V3=1 | X=1, V2=0) = 0.74
P(V3=1 | X=1, V2=1) = 0.48
P(V2=1) = 0.92
0.92 * 0.35 * (0.48 - 0.74)+ 0.08 * 0.35 * (0.35 - 0.70)= -0.04
-0.04 < 0",arrowhead,gender_pay,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]"
1081,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: My decision has a direct effect on penguin mood and penguin survival. Penguin mood has a direct effect on penguin survival. For those who choose to take the stairs and penguins who are sad, the probability of penguin death is 20%. For those who choose to take the stairs and penguins who are happy, the probability of penguin death is 61%. For those who choose to take the elevator and penguins who are sad, the probability of penguin death is 27%. For those who choose to take the elevator and penguins who are happy, the probability of penguin death is 68%. For those who choose to take the stairs, the probability of penguin happiness is 70%. For those who choose to take the elevator, the probability of penguin happiness is 33%.",yes,"Let X = my decision; V2 = penguin mood; Y = penguin survival.
X->V2,X->Y,V2->Y
E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]
\sum_{V2=v} P(V2=v|X=0)*[P(Y=1|X=1,V2=v) - P(Y=1|X=0, V2=v)]
P(Y=1 | X=0, V2=0) = 0.20
P(Y=1 | X=0, V2=1) = 0.61
P(Y=1 | X=1, V2=0) = 0.27
P(Y=1 | X=1, V2=1) = 0.68
P(V2=1 | X=0) = 0.70
P(V2=1 | X=1) = 0.33
0.70 * (0.68 - 0.27) + 0.33 * (0.61 - 0.20) = 0.07
0.07 > 0",mediation,penguin,3,nde,"E[Y_{X=1, V2=0} - Y_{X=0, V2=0}]"
19974,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. We know that CEO's decision to fire the employee causes not having visited England and director signing the termination letter. having visited England and director signing the termination letter causes employee being fired. We observed the CEO decides to fire the employee.",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = not X
Y = X and V3
Y = 0 = 0 and 0
0",diamondcut,firing_employee,3,det-counterfactual,Y_{X=0} = 1 | V1=1
23576,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yupt has a direct effect on zupj and muvq. Zupj has a direct effect on muvq. For those who are not yupt and are not zupj, the probability of muvq is 40%. For those who are not yupt and are zupj, the probability of muvq is 32%. For those who are yupt and are not zupj, the probability of muvq is 73%. For those who are yupt and are zupj, the probability of muvq is 57%. For those who are not yupt, the probability of zupj is 87%. For those who are yupt, the probability of zupj is 89%.",no,"Let X = yupt; V2 = zupj; Y = muvq.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.40
P(Y=1 | X=0, V2=1) = 0.32
P(Y=1 | X=1, V2=0) = 0.73
P(Y=1 | X=1, V2=1) = 0.57
P(V2=1 | X=0) = 0.87
P(V2=1 | X=1) = 0.89
0.89 * (0.32 - 0.40)+ 0.87 * (0.57 - 0.73)= -0.00
0.00 = 0",mediation,nonsense6,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
10391,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Poverty has a direct effect on water quality and cholera. Water company has a direct effect on water quality. Water quality has a direct effect on cholera. Poverty is unobserved. We know that high poverty or global water company causes clean water. high poverty and clean water causes cholera contraction. We observed the person is served by a global water company and the region has high poverty.",no,"Let V2 = water company; V1 = poverty; X = water quality; Y = cholera.
V1->X,V2->X,V1->Y,X->Y
Y_{X=1} = 0 | V2=1, V1=1
Solve for Y, given the evidence and the action
V2 = 1
V1 = 1
X = V1 or V2
Y = V1 and X
Y = 1 = 1 and 1
0",IV,water_cholera,3,det-counterfactual,"Y_{X=1} = 0 | V2=1, V1=1"
455,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. For captains who release prisoners, the probability of the prisoner's death is 20%. For captains who execute prisoners, the probability of the prisoner's death is 69%.",yes,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.20
P(Y=1 | X=1) = 0.69
0.69 - 0.20 = 0.50
0.50 > 0",diamond,firing_squad,3,nie,"E[Y_{X=0, V2=1, V3=1} - Y_{X=0, V2=0, V3=0}]"
26486,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. For those who are not yomx, the probability of xevu is 68%. For those who are yomx, the probability of xevu is 40%.",no,"Let X = yomx; V2 = gwet; Y = xevu.
X->V2,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.68
P(Y=1 | X=1) = 0.40
0.40 - 0.68 = -0.29
-0.29 < 0",chain,nonsense3,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
24170,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl and uvzi. Vubr has a direct effect on wibl and uvzi. Wibl has a direct effect on uvzi. Vubr is unobserved. For those who are not zuph and are not wibl, the probability of uvzi is 94%. For those who are not zuph and are wibl, the probability of uvzi is 27%. For those who are zuph and are not wibl, the probability of uvzi is 46%. For those who are zuph and are wibl, the probability of uvzi is 92%. For those who are not zuph and are not vubr, the probability of wibl is 44%. For those who are not zuph and are vubr, the probability of wibl is 79%. For those who are zuph and are not vubr, the probability of wibl is 46%. For those who are zuph and are vubr, the probability of wibl is 99%. The overall probability of vubr is 57%.",yes,"Let V2 = vubr; X = zuph; V3 = wibl; Y = uvzi.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.94
P(Y=1 | X=0, V3=1) = 0.27
P(Y=1 | X=1, V3=0) = 0.46
P(Y=1 | X=1, V3=1) = 0.92
P(V3=1 | X=0, V2=0) = 0.44
P(V3=1 | X=0, V2=1) = 0.79
P(V3=1 | X=1, V2=0) = 0.46
P(V3=1 | X=1, V2=1) = 0.99
P(V2=1) = 0.57
0.57 * (0.92 - 0.46) * 0.79 + 0.43 * (0.27 - 0.94) * 0.46 = 0.20
0.20 > 0",arrowhead,nonsense7,3,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]"
30603,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zuph has a direct effect on wibl. Wibl has a direct effect on uvzi. We know that zuph causes wibl, and we know that wibl causes not uvzi.",yes,"Let X = zuph; V2 = wibl; Y = uvzi.
X->V2,V2->Y
Y_{X=1} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
Y = not V2
Y = [0] = not 1
1",chain,nonsense7,3,det-counterfactual,Y_{X=1} = 0 | 
29315,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Zory has a direct effect on zuph and glimx. Zuph has a direct effect on jyka. Jyka has a direct effect on glimx. Zory is unobserved. For those who are not zuph and are not jyka, the probability of glimx is 40%. For those who are not zuph and are jyka, the probability of glimx is 32%. For those who are zuph and are not jyka, the probability of glimx is 30%. For those who are zuph and are jyka, the probability of glimx is 38%. For those who are not zuph, the probability of jyka is 24%. For those who are zuph, the probability of jyka is 51%.",no,"Let V1 = zory; X = zuph; V3 = jyka; Y = glimx.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
\sum_{V3=v}P(Y=1|X=1,V3=v)*[P(V3=v|X=1)-P(V3=v|X=0)]
P(Y=1 | X=0, V3=0) = 0.40
P(Y=1 | X=0, V3=1) = 0.32
P(Y=1 | X=1, V3=0) = 0.30
P(Y=1 | X=1, V3=1) = 0.38
P(V3=1 | X=0) = 0.24
P(V3=1 | X=1) = 0.51
0.38 * (0.51 - 0.24) + 0.32 * (0.49 - 0.76) = 0.02
0.02 > 0",frontdoor,nonsense9,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
13793,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on curly hair. For patients not consuming citrus, the probability of curly hair is 82%. For patients consuming citrus, the probability of curly hair is 65%.",no,"Let X = eating citrus; V2 = vitmain C; Y = curly hair.
X->V2,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.82
P(Y=1 | X=1) = 0.65
0.65 - 0.82 = -0.17
-0.17 < 0",chain,orange_scurvy,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
22284,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Cwoi has a direct effect on yomx and xevu. Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. Cwoi is unobserved. For those who are not yomx, the probability of gwet is 47%. For those who are yomx, the probability of gwet is 21%. For those who are not yomx and are not gwet, the probability of xevu is 77%. For those who are not yomx and are gwet, the probability of xevu is 75%. For those who are yomx and are not gwet, the probability of xevu is 76%. For those who are yomx and are gwet, the probability of xevu is 75%. The overall probability of yomx is 18%.",no,"Let V1 = cwoi; X = yomx; V3 = gwet; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.47
P(V3=1 | X=1) = 0.21
P(Y=1 | X=0, V3=0) = 0.77
P(Y=1 | X=0, V3=1) = 0.75
P(Y=1 | X=1, V3=0) = 0.76
P(Y=1 | X=1, V3=1) = 0.75
P(X=1) = 0.18
0.21 - 0.47 * (0.75 * 0.18 + 0.75 * 0.82)= 0.00
0.00 = 0",frontdoor,nonsense3,3,nie,"E[Y_{X=0, V3=1} - Y_{X=0, V3=0}]"
29883,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xevo has a direct effect on tijv. Tijv has a direct effect on gyzp. We know that xevo causes tijv, and we know that tijv causes gyzp.",no,"Let X = xevo; V2 = tijv; Y = gyzp.
X->V2,V2->Y
Y_{X=1} = 0 | 
Solve for Y, given the evidence and the action
V2 = X
Y = V2
Y = [1] = 1
0",chain,nonsense2,3,det-counterfactual,Y_{X=1} = 0 | 
14550,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Maternal smoking status has a direct effect on infant's birth weight and freckles. Health condition has a direct effect on infant's birth weight and freckles. Infant's birth weight has a direct effect on freckles. Health condition is unobserved. For infants with nonsmoking mothers and low infant birth weight, the probability of freckles is 85%. For infants with nonsmoking mothers and normal infant birth weight, the probability of freckles is 50%. For infants with smoking mothers and low infant birth weight, the probability of freckles is 81%. For infants with smoking mothers and normal infant birth weight, the probability of freckles is 56%. For infants with nonsmoking mothers and with poor health, the probability of normal infant birth weight is 39%. For infants with nonsmoking mothers and with good health, the probability of normal infant birth weight is 65%. For infants with smoking mothers and with poor health, the probability of normal infant birth weight is 1%. For infants with smoking mothers and with good health, the probability of normal infant birth weight is 31%. The overall probability of good health is 95%.",no,"Let V2 = health condition; X = maternal smoking status; V3 = infant's birth weight; Y = freckles.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.85
P(Y=1 | X=0, V3=1) = 0.50
P(Y=1 | X=1, V3=0) = 0.81
P(Y=1 | X=1, V3=1) = 0.56
P(V3=1 | X=0, V2=0) = 0.39
P(V3=1 | X=0, V2=1) = 0.65
P(V3=1 | X=1, V2=0) = 0.01
P(V3=1 | X=1, V2=1) = 0.31
P(V2=1) = 0.95
0.95 * (0.56 - 0.81) * 0.65 + 0.05 * (0.50 - 0.85) * 0.01 = 0.02
0.02 > 0",arrowhead,smoke_birthWeight,3,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]"
